contig	numParameters	likelihood
c002327	20	-11937.606791
c002328	14	-3830.559649
c002329	20	-9409.079362
c002331	10	-11981.660411
c002332	22	-5290.367666
c002333p	18	-5251.822347
c002336	14	-7714.091924
c002340	12	-15794.229824
c002345	16	-11675.664689
c002348	12	-5173.270528
c002350m	16	-6887.232665
c002350p	12	-2436.954417
c002351	16	-6576.134161
c002352	10	-4300.201185
c002359	18	-4575.382338
c002367	18	-11278.806733
c002371	28	-3733.983332
c002373m	14	-10054.494603
c002375	12	-9130.273087
c002378	10	-4480.612515
c002379	14	-4723.097250
c002380	18	-6463.876337
c002382	20	-6314.996739
c002385	16	-6141.011691
c002386	18	-10345.935680
c002387m	10	-8172.486156
c002388	12	-10548.123112
c002391	10	-9298.399890
c002392	12	-10137.831026
c002393	22	-11718.364712
c002395	12	-8965.431727
c002397	16	-1827.454631
c002398	10	-7687.827332
c002402	10	-7764.612432
c002403	22	-5799.985317
c002405	10	-7765.300997
c002407	14	-7153.687685
c002409	14	-8440.960710
c002410	16	-8425.848936
c002413	12	-8451.008469
c002417	14	-8385.588475
c002419	14	-7442.939503
c002422m	16	-3887.858958
c002425	14	-13683.408299
c002428m	28	-4936.211162
c002429	12	-7870.127799
c002430	10	-7031.486160
c002431m	22	-2940.554511
c002431p	22	-3324.541938
c002432	10	-5242.149294
c002434m	20	-5662.524964
c002434p	34	-1964.419441
c002437p	26	-1452.747783
c002438m	26	-4074.519653
c002440m	24	-4493.601930
c002441	10	-9419.175724
c002443	12	-9690.400449
c002446m	12	-4758.382120
c002450	10	-8121.033021
c002451m	22	-3668.517235
c002452	28	-5263.175073
c002454	22	-4996.846727
c002456	12	-8699.517694
c002457	14	-6341.004484
c002458m	18	-5374.435162
c002458p	10	-2770.691649
c002459	14	-4549.280643
c002462	10	-7974.065460
c002465	10	-7300.511364
c002467	12	-7712.248463
c002469m	22	-2871.115861
c002470	14	-5762.612347
c002471	26	-3868.369537
c002473	16	-10284.965148
c002476m	12	-6019.771524
c002476p	14	-3941.011380
c002479	20	-4638.323529
c002480p	14	-4479.228190
c002481	10	-6456.603052
c002483	10	-4385.151226
c002484m	12	-6178.752976
c002485	20	-7173.283056
c002486	28	-4320.029199
c002491m	16	-6214.117554
c002492	14	-11536.994822
c002496	10	-7036.643920
c002498	10	-6699.491125
c002500	10	-5456.536929
c002505	14	-6138.199854
c002508	14	-6951.304411
c002509	12	-10858.367722
c002511m	24	-2432.973161
c002511p	10	-8768.406794
c002512	16	-10924.186417
c002515	12	-10953.468118
c002516	14	-6992.601983
c002517	14	-8686.928448
c002518	16	-8066.066659
c002521	10	-5861.505169
c002528m	26	-4169.206705
c002528p	22	-6572.318010
c002529m	20	-5460.553595
c002530	22	-6955.295336
c002534	14	-14747.579201
c002535	14	-8920.510537
c002538p	18	-6591.532117
c002540	12	-5097.931979
c002542	14	-9464.104764
c002543	14	-9139.181875
c002545	16	-8703.724398
c002547	16	-10419.441421
c002549	14	-7802.035059
c002555m	30	-4583.818478
c002558m	10	-2225.645693
c002560m	18	-5191.251389
c002563	18	-7448.659705
c002564p	28	-1438.050796
c002565	14	-2208.903075
c002568m	22	-5448.129994
c002568p	24	-2784.355324
c002569	18	-7972.190898
c002573	14	-7149.908181
c002575m	16	-9657.855114
c002576	10	-10015.034700
c002578	20	-3468.367942
c002579	12	-5430.853338
c002584	22	-13535.818365
c002590	16	-12154.885478
c002591m	18	-1161.680129
c002593m	14	-3569.931397
c002593p	16	-5562.964993
c002594m	26	-6138.645182
c002594p	28	-6712.164567
c002597	12	-7957.409663
c002600	18	-4159.165247
c002601m	22	-1864.612374
c002601p	20	-3290.158301
c002604	16	-11740.846365
c002605	10	-3376.351816
c002608	12	-5366.841949
c002609p	14	-3596.924267
c002610	10	-6306.870184
c002611m	24	-3442.910406
c002613	10	-13381.580412
c002614	14	-13299.362018
c002615	18	-7502.538449
c002616m	18	-6237.899575
c002616p	22	-5693.696859
c002618	14	-9398.716308
c002619	14	-13521.630165
c002620	14	-14878.997800
c002623	22	-3703.998439
c002627	14	-8952.894664
c002629	16	-9111.474421
c002630	12	-5507.055065
c002632	14	-7403.431822
c002634	20	-7896.073792
c002636m	34	-6361.911481
c002637	10	-3595.773905
c002638p	20	-4345.352956
c002639	12	-9158.115281
c002640	16	-7802.148575
c002645	10	-5784.779225
c002651	16	-5705.396641
c002654m	16	-4270.023120
c002654p	22	-7442.531683
c002656	14	-11498.446373
c002657	14	-7815.230658
c002660m	30	-2088.608395
c002661	18	-12705.066954
c002662	10	-4747.460738
c002667p	10	-3435.766141
c002668	10	-8088.814899
c002669m	22	-7141.041305
c002669p	20	-4233.629634
c002672	10	-8189.144706
c002674	10	-6879.021967
c002676	14	-11856.823850
c002678m	30	-3895.814085
c002678p	10	-2882.801447
c002686	10	-9975.964101
c002688	14	-5439.586070
c002689	20	-5744.047310
c002691p	18	-2867.506765
c002692p	18	-6482.950679
c002697m	16	-3676.089819
c002697p	18	-5084.965295
c002699	10	-6635.545717
c002701	12	-7665.210035
c002706	16	-7821.266992
c002707	20	-4440.866204
c002708m	22	-4181.748166
c002712	14	-4415.352333
c002717	16	-7663.577314
c002722	12	-9141.089287
c002726	16	-12616.610107
c002730	14	-10350.524650
c002732m	26	-3624.857351
c002733	14	-10110.767247
c002734	14	-12903.025671
c002735	12	-4460.490269
c002739	12	-1798.542132
c002740	16	-5217.549647
c002742p	36	-2638.582423
c002746	12	-5054.368977
c002748	12	-7381.278128
c002749	12	-9703.346882
c002754	14	-10199.459042
c002756	12	-4568.261870
c002757	20	-10033.644438
c002758	16	-9709.582911
c002760	12	-4421.045823
c002761	24	-2319.073905
c002765p	12	-5164.821269
c002770	16	-6959.762818
c002774m	26	-3619.088206
c002777	24	-2778.409482
c002778m	16	-934.172333
c002780m	14	-2980.211011
c002780p	20	-4006.053978
c002783m	18	-3587.080932
c002783p	20	-9952.247446
c002784	18	-6347.428052
c002785	14	-5686.490406
c002786m	26	-2908.711609
c002787	12	-10163.171614
c002791p	24	-6241.552001
c002793	16	-8886.271317
c002795	18	-6099.510645
c002796	12	-7507.110380
c002798p	14	-1772.475640
c002799	12	-9801.586488
c002801	10	-3733.210017
c002803	12	-8340.657291
c002806	16	-6831.023834
c002812p	20	-6176.450086
c002813	18	-6033.138372
c002816	10	-7920.965748
c002817	16	-7071.216701
c002819	22	-2275.060041
c002826m	22	-2866.808269
c002826p	14	-1590.824696
c002828m	14	-2811.264525
c002828p	16	-7207.249610
c002829	10	-6268.433694
c002830	20	-12515.490175
c002833	18	-4181.922739
c002835m	30	-2081.964366
c002835p	18	-5406.565159
c002841	10	-8380.257687
c002844	16	-8503.601803
c002847m	14	-4780.028328
c002853	16	-7652.415956
c002855	16	-6797.871341
c002857	10	-8556.927402
c002858	10	-7332.834590
c002859	14	-8405.221402
c002861	16	-5040.884280
c002862m	12	-6957.216782
c002864	10	-8718.510276
c002865	14	-9349.371920
c002866m	12	-3815.870163
c002866p	28	-5806.812136
c002867	16	-961.946384
c002871	12	-5445.506596
c002874	10	-8003.658909
c002875m	22	-2810.613469
c002875p	26	-3986.050037
c002876	12	-6263.694233
c002877	20	-7757.038445
c002878	22	-2990.473154
c002880	14	-9389.498633
c002882	12	-6137.441756
c002883m	26	-9236.903001
c002884	24	-16200.872639
c002885	16	-3188.187441
c002888m	14	-2762.873197
c002891p	34	-1177.535017
c002892	12	-11224.462831
c002893	16	-9573.089125
c002898	12	-4961.310534
c002899	12	-9436.672536
c002900	10	-9367.149195
c002904m	22	-3399.357296
c002906	18	-10226.270746
c002907	10	-6045.303288
c002909m	16	-5750.356493
c002909p	16	-4258.004846
c002910	10	-8411.026033
c002914	16	-6866.146082
c002915	10	-1338.162875
c002917	16	-13313.417639
c002918	16	-3024.172414
c002920	12	-2912.899796
c002921	14	-6964.993003
c002926	12	-9982.226198
c002930	14	-5507.368019
c002931	16	-10768.265983
c002932	12	-10560.580787
c002933	10	-7746.542240
c002934	10	-6987.975800
c002938m	16	-9129.557290
c002940	12	-9637.086224
c002941	20	-11285.183343
c002942	14	-8095.058992
c002944	14	-10793.548421
c002945	12	-9936.589535
c002946	12	-8410.421904
c002947	28	-4763.959042
c002950	14	-8885.128609
c002951p	22	-4748.411312
c002953	16	-7549.887151
c002954	10	-8479.525010
c002955p	14	-4683.645655
c002957	14	-4628.860230
c002958	16	-6983.505408
c002959	12	-8176.503541
c002966	14	-9184.080935
c002967p	18	-5944.062923
c002968	14	-6366.949564
c002969	14	-9134.227699
c002971	10	-6707.819147
c002973	20	-12254.386904
c002974m	12	-6002.326348
c002981	16	-6073.805491
c002982	16	-6603.977702
c002984	10	-6834.620278
c002986p	20	-5860.557630
c002988	16	-5837.028646
c002989m	16	-3501.885108
c002989p	30	-2052.189025
c002990	12	-9354.260126
c002995	16	-5818.271686
c002996	14	-8805.877862
c002997	14	-13807.086325
c003000	16	-4376.098923
c003003	10	-1436.949359
c003004	16	-9598.383399
c003005	16	-6741.072590
c003006	18	-5593.934325
c003010	16	-9342.831125
c003014	14	-9256.539202
c003017	20	-6063.176444
c003018	14	-8639.183111
c003019m	10	-3177.020796
c003020	12	-12917.325064
c003021	18	-10300.421786
c003022m	38	-1329.630510
c003022p	12	-6674.557645
c003023	12	-6466.031211
c003026	10	-13350.430117
c003027	14	-5866.291610
c003030	16	-1786.791600
c003032	16	-2644.966378
c003033	14	-6652.361595
c003034m	16	-7419.717090
c003035	16	-6811.113493
c003039	12	-2805.229114
c003044	12	-9285.395195
c003046	14	-10729.095537
c003047m	10	-4168.783266
c003048	20	-8938.147153
c003054	12	-3676.377238
c003059m	16	-3591.207087
c003059p	12	-6010.364498
c003060	12	-4329.407159
c003062	18	-4599.692301
c003064	12	-3655.626281
c003068	12	-3795.501769
c003069	22	-4576.261683
c003070	16	-7990.237389
c003073	20	-7597.745021
c003074	16	-11180.479896
c003081	14	-9241.275375
c003083	14	-4286.771351
c003085	12	-8682.185114
c003088	22	-5646.908337
c003091	12	-6992.844830
c003092	10	-6247.240777
c003095	10	-3870.226860
c003097	16	-7937.955818
c003098m	20	-6036.737714
c003105m	10	-1761.734968
c003105p	24	-9265.926971
c003106	12	-4721.518519
c003109	14	-7297.629389
c003111	14	-5120.381494
c003113	20	-6622.838341
c003115	18	-3347.643934
c003118m	16	-5397.220173
c003118p	16	-3905.566407
c003120p	20	-6885.914704
c003121	10	-1737.407972
c003122	14	-10254.837825
c003123	10	-1689.982398
c003124	14	-6189.771492
c003127	14	-11803.439163
c003138	22	-8857.149081
c003139m	14	-3201.319572
c003139p	16	-5391.839880
c003141	18	-6285.385749
c003144	16	-4138.390064
c003145	16	-5952.616178
c003147	12	-6271.375186
c003148	14	-6504.087869
c003149	16	-9879.635616
c003150	14	-4466.675595
c003156	10	-2942.043922
c003158	18	-3953.774081
c003159	20	-7835.662063
c003160	12	-7731.092026
c003162m	10	-4045.744866
c003162p	10	-5940.739312
c003163	14	-4824.873600
c003164	12	-9923.655787
c003165	16	-6802.280677
c003166	10	-6435.600165
c003168	10	-7866.510308
c003169	22	-7018.645758
c003170m	24	-3033.243917
c003172	14	-10564.892234
c003173	16	-2358.546886
c003178	16	-6331.926465
c003180	10	-9584.986840
c003181	10	-3509.906969
c003184	10	-4761.207370
c003185	12	-8773.588273
c003190	10	-7397.675947
c003192	16	-7513.491432
c003194	18	-7538.270940
c003199	26	-4837.860665
c003200	14	-4429.517355
c003202	20	-5316.711477
c003204	14	-3661.174967
c003208m	18	-2805.959427
c003208p	12	-5987.032688
c003210	18	-6085.738854
c003211	12	-8748.465801
c003214m	32	-4877.132175
c003216	14	-4456.507674
c003218	12	-10502.613691
c003219m	16	-4251.827417
c003221	14	-6117.293076
c003222	12	-9612.750321
c003225	12	-10276.334388
c003227m	26	-2582.646555
c003229	16	-8417.277134
c003238	12	-5608.992592
c003240	14	-11020.729602
c003242	14	-7759.895283
c003245	14	-9939.785315
c003250	20	-3261.580000
c003252	16	-6158.665495
c003256	12	-5534.154936
c003262	14	-2795.767267
c003263p	16	-5927.014285
c003265m	36	-1403.609975
c003272m	18	-3444.267548
c003272p	10	-4313.148882
c003273	16	-2074.510396
c003276	14	-9015.578792
c003277p	16	-5315.192947
c003280p	16	-5800.437571
c003281	12	-4441.006165
c003284	14	-9516.550537
c003285	20	-5187.752109
c003286	16	-4786.025396
c003287	12	-6184.802891
c003288	16	-4493.319250
c003295	20	-4720.592251
c003297	14	-4865.950585
c003298p	16	-3547.097381
c003300p	32	-1932.405742
c003304	20	-3002.159500
c003306	16	-10956.793877
c003307	22	-4790.374723
c003310	10	-7676.497040
c003311	12	-6741.276221
c003314p	14	-5333.721621
c003316m	20	-2441.842982
c003316p	24	-725.897515
c003317m	32	-3851.066531
c003317p	18	-5904.595652
c003319	30	-7310.630370
c003326	20	-6083.934908
c003327	12	-7187.073080
c003330	30	-6435.826594
c003332	16	-6662.183085
c003334	12	-9690.196468
c003335	10	-5219.664729
c003336	12	-7202.388948
c003337	14	-10552.067388
c003340	16	-3643.902224
c003342	10	-8400.391457
c003346m	16	-5413.630474
c003346p	18	-3877.125954
c003348m	22	-7186.225526
c003348p	12	-3951.321242
c003350	14	-7981.349389
c003351	18	-3357.956443
c003352m	26	-5832.272625
c003352p	14	-1932.411130
c003355p	20	-1604.267176
c003357p	18	-4583.993474
c003358	32	-3810.008544
c003360	38	-1155.429719
c003362	14	-8016.359059
c003363	10	-8092.877368
c003364	14	-8936.127725
c003365m	26	-4086.389027
c003366	12	-6716.248918
c003367	10	-9277.937563
c003368m	12	-2641.076365
c003368p	16	-5080.860702
c003369	14	-9645.732270
c003371	14	-6437.325171
c003373	12	-4870.486200
c003374	14	-9332.357780
c003375m	24	-4221.487100
c003378m	14	-1178.602819
c003378p	30	-2605.524402
c003380	22	-5962.991997
c003383	12	-7007.635163
c003387	22	-7266.234686
c003390m	10	-2533.475111
c003391	14	-7984.376970
c003393	12	-6110.931902
c003395	18	-11053.172286
c003396	20	-7288.173540
c003399p	18	-3893.793643
c003401	16	-5104.593809
c003402	14	-8721.978803
c003405m	34	-1461.067991
c003410	10	-3049.460635
c003411	14	-12760.569168
c003412	12	-9088.485996
c003413	20	-9253.379854
c003419m	14	-1723.964723
c003419p	14	-4788.014658
c003420	20	-8763.008098
c003422	22	-5389.816109
c003427m	22	-5978.503376
c003427p	26	-1705.883707
c003432	12	-7491.264531
c003436	16	-6051.740778
c003437m	14	-2390.734752
c003437p	10	-1446.261845
c003439	10	-3930.725882
c003442	14	-5525.009973
c003443	24	-9326.883630
c003444	10	-9910.998065
c003445	14	-7259.749552
c003447	10	-3600.656548
c003448	12	-3588.594351
c003449	14	-8195.897959
c003450	14	-5017.801263
c003452	18	-8172.088487
c003454	16	-1346.926362
c003455	10	-9051.746286
c003456m	12	-4037.294750
c003456p	34	-4042.165394
c003457	10	-5223.539777
c003458	18	-6554.042295
c003459	14	-9230.382876
c003466	12	-8365.122324
c003467	12	-8504.166666
c003468	10	-1901.983459
c003470m	38	-5312.977924
c003470p	16	-2983.085776
c003473	18	-4964.252448
c003474	16	-9462.804952
c003476	18	-8553.124030
c003478	12	-6873.733643
c003481	16	-4423.720013
c003484	12	-6578.406730
c003485	10	-8052.196278
c003486	32	-3857.721377
c003487	10	-6786.264929
c003489	14	-10614.320273
c003492p	20	-3164.697395
c003493m	22	-5108.625620
c003494	20	-11883.684264
c003495m	16	-3559.531970
c003495p	20	-2281.314961
c003496	20	-6308.894848
c003497m	24	-6852.751497
c003497p	20	-2450.822899
c003501m	36	-1198.247095
c003501p	28	-4865.367803
c003503	20	-7029.236931
c003507	12	-2283.939017
c003508	20	-9673.952060
c003516	12	-3608.780072
c003518	24	-5491.434179
c003520	12	-1650.255305
c003522m	12	-5184.296429
c003523	26	-4552.469285
c003524	12	-7798.780568
c003526m	16	-7012.968304
c003530	16	-5828.023094
c003532m	16	-2374.248438
c003534	28	-2890.596951
c003535	16	-9007.246960
c003537	12	-5850.322665
c003540	12	-4524.704364
c003541	10	-9485.279015
c003543p	24	-9206.623226
c003545	12	-5360.060053
c003547	20	-6755.462246
c003551	24	-6041.048706
c003552	18	-7655.814735
c003553	12	-6248.252956
c003554	18	-5874.747438
c003555m	24	-1536.625520
c003555p	30	-3637.596421
c003557	14	-9739.909224
c003563	20	-2239.476806
c003564	14	-7416.005664
c003567	18	-6991.159383
c003571	14	-4732.705605
c003579p	26	-4059.183148
c003580	14	-7133.311710
c003581	10	-7529.241786
c003582	14	-5139.707235
c003584m	30	-3915.274511
c003584p	18	-4095.179085
c003586	16	-10223.255909
c003589	12	-9095.414936
c003593	14	-7895.943564
c003596	10	-7993.670120
c003601	18	-4802.086434
c003602	24	-6781.906465
c003603	30	-5914.554680
c003604	18	-13738.270532
c003605m	14	-1752.116129
c003606	10	-2935.679038
c003610	12	-7558.935230
c003611	28	-4815.890260
c003612p	26	-5367.408140
c003614	10	-6834.401383
c003616	16	-11430.767801
c003618	10	-2152.830673
c003619p	14	-1818.107885
c003620	10	-9138.303645
c003621	12	-4323.293638
c003623	14	-4157.344357
c003624	12	-9220.986315
c003626	12	-7172.144130
c003627	16	-4249.339540
c003629	14	-5560.791203
c003631	18	-11025.716466
c003633	16	-7473.140795
c003634	10	-5521.904404
c003635	12	-5942.178159
c003636	10	-2725.565341
c003637	18	-7846.205322
c003640	26	-2479.252243
c003642	10	-7640.427000
c003643	16	-6359.218127
c003644	12	-9960.551253
c003646p	30	-3293.891296
c003647	18	-7972.580427
c003648m	14	-6543.794206
c003649	20	-6467.465027
c003650	10	-7747.696994
c003651	10	-5054.594323
c003652	14	-6686.968198
c003653	12	-1735.589033
c003654	22	-5432.774158
c003656m	16	-3433.382376
c003656p	10	-3054.109986
c003657	10	-6380.302837
c003659	22	-8671.149140
c003661	10	-7492.047545
c003662	14	-7325.752850
c003663	16	-7414.099736
c003665	36	-2429.181437
c003666	18	-7301.090043
c003671	20	-5146.640054
c003672	10	-10462.765210
c003673m	20	-8875.224060
c003676	14	-2959.952576
c003678	18	-8973.588762
c003681	12	-7829.082515
c003682	18	-6105.256312
c003689	18	-8585.443012
c003695p	16	-3011.183020
c003696m	20	-3707.568554
c003696p	16	-7319.281240
c003698	10	-5071.351069
c003702	12	-7178.636974
c003705m	10	-4967.841823
c003707	16	-7818.943251
c003708	20	-1973.130206
c003710p	32	-1826.642384
c003711p	16	-1721.743295
c003714	12	-3557.723140
c003715m	20	-3952.273767
c003718	24	-12072.149752
c003720	12	-11056.717221
c003725	14	-7832.066579
c003728	10	-7140.446696
c003734	16	-7097.699373
c003737	12	-8792.809574
c003738	10	-3807.390106
c003739	14	-6671.456521
c003740	18	-7209.919088
c003744	24	-2359.820184
c003746m	20	-6832.324794
c003746p	20	-2858.218848
c003748m	16	-4166.249678
c003748p	22	-4936.651755
c003754m	10	-2752.937856
c003755	14	-10308.476659
c003756	12	-6717.182864
c003757m	20	-4614.805674
c003758	12	-2842.524496
c003760	16	-5754.760439
c003761p	34	-2440.149819
c003762	12	-7503.115885
c003764	28	-5849.904203
c003765	10	-9068.808792
c003768p	12	-3414.196448
c003769	14	-10807.876307
c003770	12	-4887.664817
c003771	12	-6983.953337
c003772	14	-4282.078080
c003773	16	-6380.799144
c003777p	18	-7709.201359
c003779	20	-5872.804965
c003787	18	-4923.134410
c003790	18	-8436.178385
c003792	18	-12125.386830
c003793	12	-8008.930952
c003794	12	-9546.577926
c003796	18	-7389.842981
c003797	10	-6164.332485
c003799	12	-2310.035753
c003803	14	-5628.378819
c003804	12	-1117.250579
c003805	10	-6081.905875
c003808	10	-6839.028914
c003809	24	-6615.578757
c003814	20	-4741.890182
c003817	16	-7564.582109
c003818	14	-8603.525983
c003819	26	-5536.872547
c003820	14	-8994.056734
c003822	22	-3246.606322
c003825	16	-4010.175030
c003829	18	-7342.221919
c003830	20	-4930.474118
c003832	12	-8491.187741
c003833	10	-3159.929829
c003836m	28	-6185.167579
c003836p	24	-1902.041454
c003837m	14	-8232.971389
c003838	20	-6397.664798
c003839m	30	-1961.489999
c003839p	28	-3066.943615
c003841	16	-9303.585029
c003842	16	-7790.044369
c003843p	18	-5086.954535
c003849	16	-7713.059889
c003850	14	-9818.509279
c003851	14	-6107.137611
c003852	24	-3660.595119
c003853	16	-5911.603553
c003854	10	-10062.543607
c003855	10	-4079.326661
c003858	12	-5287.000310
c003860	14	-4430.262267
c003862	24	-6161.776652
c003865	12	-3209.059129
c003866	12	-4827.555543
c003867	12	-8800.939135
c003869	24	-2420.676879
c003871	12	-8364.416975
c003874p	18	-5056.201646
c003875	14	-8023.695747
c003876m	22	-2261.445781
c003878	16	-5654.825068
c003884	20	-3781.446894
c003885	16	-8197.456880
c003888	14	-7648.627554
c003889	28	-2736.071716
c003892	20	-4360.043368
